schoolName,schoolId,yearId,Url,Url1,Url2,state,district,latitude,longitude
"JAWAHAR NAVODAYA VIDYALAYA DAKSHIN DINAJPUR, BALURGHAT",3405379,12,https://kys.udiseplus.gov.in/#/reportcard/3405379/12,https://kys.udiseplus.gov.in/#/reportcard/3405379/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3405379&yearId=10,WEST BENGAL,DAKSHIN DINAJPUR,25.3858070,88.5063362
"JAWAHAR NAVODAYA VIDYALAYA COOCHBEHAR, Tufanganj-I",3404300,12,https://kys.udiseplus.gov.in/#/reportcard/3404300/12,https://kys.udiseplus.gov.in/#/reportcard/3404300/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3404300&yearId=10,WEST BENGAL,COOCHBEHAR,26.3406230,89.4812163
"JAWAHAR NAVODAYA VIDYALAYA UTTAR DINAJPUR, KARANDIGHI",3428772,12,https://kys.udiseplus.gov.in/#/reportcard/3428772/12,https://kys.udiseplus.gov.in/#/reportcard/3428772/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3428772&yearId=10,WEST BENGAL,UTTAR DINAJPUR,25.8721428,87.9619860
"JAWAHAR NAVODAYA VIDYALAYA DARJEELING, Shukhiya Phokhari",3498352,12,https://kys.udiseplus.gov.in/#/reportcard/3498352/12,https://kys.udiseplus.gov.in/#/reportcard/3498352/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3498352&yearId=10,WEST BENGAL,DARJILING,26.7500000,88.2500000
"JAWAHAR NAVODAYA VIDYALAYA JALPAIGURI, Nagrakata",3499701,12,https://kys.udiseplus.gov.in/#/reportcard/3499701/12,https://kys.udiseplus.gov.in/#/reportcard/3499701/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3499701&yearId=10,WEST BENGAL,JALPAIGURI,26.6262805,88.7334485
"JAWAHAR NAVODAYA VIDYALAYA DIMA HASAO, HARANGAJAO",3358031,12,https://kys.udiseplus.gov.in/#/reportcard/3358031/12,https://kys.udiseplus.gov.in/#/reportcard/3358031/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3358031&yearId=10,ASSAM,DIMA HASAO,25.4003625,93.0752292
"JAWAHAR NAVODAYA VIDYALAYA DHEMAJI, DHEMAJI",3339738,12,https://kys.udiseplus.gov.in/#/reportcard/3339738/12,https://kys.udiseplus.gov.in/#/reportcard/3339738/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3339738&yearId=10,ASSAM,DHEMAJI,27.5945155,94.7192098
"JAWAHAR NAVODAYA VIDYALAYA CACHAR, LAKHIPUR",3329788,12,https://kys.udiseplus.gov.in/#/reportcard/3329788/12,https://kys.udiseplus.gov.in/#/reportcard/3329788/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3329788&yearId=10,ASSAM,CACHAR,24.7586400,92.8816648
"JAWAHAR NAVODAYA VIDYALAYA NAGAON, BATADRAVA",3335710,12,https://kys.udiseplus.gov.in/#/reportcard/3335710/12,https://kys.udiseplus.gov.in/#/reportcard/3335710/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3335710&yearId=10,ASSAM,NAGAON,26.3313646,92.7524763
"JAWAHAR NAVODAYA VIDYALAYA MORIGAON, BHURBANDHA ",3318388,12,https://kys.udiseplus.gov.in/#/reportcard/3318388/12,https://kys.udiseplus.gov.in/#/reportcard/3318388/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3318388&yearId=10,ASSAM,MORIGAON,26.2486060,92.3387945
"JAWAHAR NAVODAYA VIDYALAYA DIBRUGARH, KHOWANG",3362594,12,https://kys.udiseplus.gov.in/#/reportcard/3362594/12,https://kys.udiseplus.gov.in/#/reportcard/3362594/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3362594&yearId=10,ASSAM,DIBRUGARH,27.4844597,94.9019447
"JAWAHAR NAVODAYA VIDYALAYA TINSUKIA, KAKAPITHER",3363583,12,https://kys.udiseplus.gov.in/#/reportcard/3363583/12,https://kys.udiseplus.gov.in/#/reportcard/3363583/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3363583&yearId=10,ASSAM,TINSUKIA,27.4879722,95.3601855
"JAWAHAR NAVODAYA VIDYALAYA KAMLE, PUCHI GEKO",2704058,12,https://kys.udiseplus.gov.in/#/reportcard/2704058/12,https://kys.udiseplus.gov.in/#/reportcard/2704058/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2704058&yearId=10,ARUNACHAL PRADESH,KAMLE,27.7312325,94.0964663
"JAWAHAR NAVODAYA VIDYALAYA ANJAW, HAWAI",2701479,12,https://kys.udiseplus.gov.in/#/reportcard/2701479/12,https://kys.udiseplus.gov.in/#/reportcard/2701479/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2701479&yearId=10,ARUNACHAL PRADESH,ANJAW,28.1114301,96.8269996
"JAWAHAR NAVODAYA VIDYALAYA TIRAP, KHONSA",2704191,12,https://kys.udiseplus.gov.in/#/reportcard/2704191/12,https://kys.udiseplus.gov.in/#/reportcard/2704191/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2704191&yearId=10,ARUNACHAL PRADESH,TIRAP,27.0301690,95.4979175
"JAWAHAR NAVODAYA VIDYALAYA UPPER SIANG, GEKU",2701245,12,https://kys.udiseplus.gov.in/#/reportcard/2701245/12,https://kys.udiseplus.gov.in/#/reportcard/2701245/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2701245&yearId=10,ARUNACHAL PRADESH,UPPER SIANG,28.7312046,95.0377315
"JAWAHAR NAVODAYA VIDYALAYA WEST KAMENG, NAFRA",2701012,12,https://kys.udiseplus.gov.in/#/reportcard/2701012/12,https://kys.udiseplus.gov.in/#/reportcard/2701012/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2701012&yearId=10,ARUNACHAL PRADESH,WEST KAMENG,27.3386269,92.4333662
"JAWAHAR NAVODAYA VIDYALAYA NAMCHI, RAVANGLA",2601182,12,https://kys.udiseplus.gov.in/#/reportcard/2601182/12,https://kys.udiseplus.gov.in/#/reportcard/2601182/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2601182&yearId=10,SIKKIM,NAMCHI,27.3031019,88.3785961
"JAWAHAR NAVODAYA VIDYALAYA JAMUI, BARHAT",2426055,12,https://kys.udiseplus.gov.in/#/reportcard/2426055/12,https://kys.udiseplus.gov.in/#/reportcard/2426055/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2426055&yearId=10,BIHAR,JAMUI,24.7562513,86.3011128
"JAWAHAR NAVODAYA VIDYALAYA PAKYONG, NAMCHEBONG",2601231,12,https://kys.udiseplus.gov.in/#/reportcard/2601231/12,https://kys.udiseplus.gov.in/#/reportcard/2601231/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2601231&yearId=10,SIKKIM,PAKYONG,27.2289350,88.6471196
"JAWAHAR NAVODAYA VIDYALAYA MANGAN, KABI",2600932,12,https://kys.udiseplus.gov.in/#/reportcard/2600932/12,https://kys.udiseplus.gov.in/#/reportcard/2600932/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2600932&yearId=10,SIKKIM,MANGAN,27.7489191,88.5214387
"JAWAHAR NAVODAYA VIDYALAYA ARWAL, KARPI",2402305,12,https://kys.udiseplus.gov.in/#/reportcard/2402305/12,https://kys.udiseplus.gov.in/#/reportcard/2402305/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2402305&yearId=10,BIHAR,ARWAL,25.1812831,84.6596648
"JAWAHAR NAVODAYA VIDYALAYA NAMSAI, LEKANG",2701579,12,https://kys.udiseplus.gov.in/#/reportcard/2701579/12,https://kys.udiseplus.gov.in/#/reportcard/2701579/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2701579&yearId=10,ARUNACHAL PRADESH,NAMSAI,27.7140306,96.0159709
"JAWAHAR NAVODAYA VIDYALAYA MOKOKCHUNG, MANGKOLEMBA",2800003,12,https://kys.udiseplus.gov.in/#/reportcard/2800003/12,https://kys.udiseplus.gov.in/#/reportcard/2800003/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2800003&yearId=10,NAGALAND,MOKOKCHUNG,26.4795861,94.5105275
"JAWAHAR NAVODAYA VIDYALAYA EAST KAMENG, SEPPA",2700331,12,https://kys.udiseplus.gov.in/#/reportcard/2700331/12,https://kys.udiseplus.gov.in/#/reportcard/2700331/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2700331&yearId=10,ARUNACHAL PRADESH,EAST KAMENG,27.5577810,92.9673843
"JAWAHAR NAVODAYA VIDYALAYA WEST SIANG, AALO EAST",2703311,12,https://kys.udiseplus.gov.in/#/reportcard/2703311/12,https://kys.udiseplus.gov.in/#/reportcard/2703311/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2703311&yearId=10,ARUNACHAL PRADESH,WEST SIANG,28.1970922,94.4840700
"JAWAHAR NAVODAYA VIDYALAYA AURANGABAD, BARUN",2461215,12,https://kys.udiseplus.gov.in/#/reportcard/2461215/12,https://kys.udiseplus.gov.in/#/reportcard/2461215/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2461215&yearId=10,BIHAR,AURANGABAD (BIHAR),24.8033200,84.4110198
"JAWAHAR NAVODAYA VIDYALAYA KAIMUR, MOHANIA",2438178,12,https://kys.udiseplus.gov.in/#/reportcard/2438178/12,https://kys.udiseplus.gov.in/#/reportcard/2438178/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2438178&yearId=10,BIHAR,KAIMUR (BHABUA),25.0529472,83.6049874
"JAWAHAR NAVODAYA VIDYALAYA BUXAR, Nawanagar",2490133,12,https://kys.udiseplus.gov.in/#/reportcard/2490133/12,https://kys.udiseplus.gov.in/#/reportcard/2490133/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2490133&yearId=10,BIHAR,BUXAR,25.5044834,84.1097525
"JAWAHAR NAVODAYA VIDYALAYA LONGDING, LONGDING",2703454,12,https://kys.udiseplus.gov.in/#/reportcard/2703454/12,https://kys.udiseplus.gov.in/#/reportcard/2703454/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2703454&yearId=10,ARUNACHAL PRADESH,LONGDING,26.8794546,95.3155652
"JAWAHAR NAVODAYA VIDYALAYA CHANGLANG, BOURDUMSA ",2703899,12,https://kys.udiseplus.gov.in/#/reportcard/2703899/12,https://kys.udiseplus.gov.in/#/reportcard/2703899/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2703899&yearId=10,ARUNACHAL PRADESH,CHANGLANG,27.2720070,96.0655260
"JAWAHAR NAVODAYA VIDYALAYA DIBANG VALLEY, ANINI-MIPI",2700998,12,https://kys.udiseplus.gov.in/#/reportcard/2700998/12,https://kys.udiseplus.gov.in/#/reportcard/2700998/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2700998&yearId=10,ARUNACHAL PRADESH,DIBANG VALLEY,28.8291044,95.9554096
"JAWAHAR NAVODAYA VIDYALAYA TUENSANG, CHARE",2800652,12,https://kys.udiseplus.gov.in/#/reportcard/2800652/12,https://kys.udiseplus.gov.in/#/reportcard/2800652/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2800652&yearId=10,NAGALAND,TUENSANG,26.2342107,94.7415530
"JAWAHAR NAVODAYA VIDYALAYA MON, WAKCHING",2801571,12,https://kys.udiseplus.gov.in/#/reportcard/2801571/12,https://kys.udiseplus.gov.in/#/reportcard/2801571/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2801571&yearId=10,NAGALAND,MON,26.6666670,95.0000000
"JAWAHAR NAVODAYA VIDYALAYA EAST SIANG, PASIGHAT",2700251,12,https://kys.udiseplus.gov.in/#/reportcard/2700251/12,https://kys.udiseplus.gov.in/#/reportcard/2700251/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2700251&yearId=10,ARUNACHAL PRADESH,EAST SIANG,28.0742219,95.4178149
"JAWAHAR NAVODAYA VIDYALAYA TAWANG, TAWANG",2702879,12,https://kys.udiseplus.gov.in/#/reportcard/2702879/12,https://kys.udiseplus.gov.in/#/reportcard/2702879/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2702879&yearId=10,ARUNACHAL PRADESH,TAWANG,27.6741942,91.9362059
"JAWAHAR NAVODAYA VIDYALAYA GAYA, MOHRA",2492998,12,https://kys.udiseplus.gov.in/#/reportcard/2492998/12,https://kys.udiseplus.gov.in/#/reportcard/2492998/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2492998&yearId=10,BIHAR,GAYA,24.6793889,85.0115833
"JAWAHAR NAVODAYA VIDYALAYA PAKUR, MAHESHPUR",3620859,12,https://kys.udiseplus.gov.in/#/reportcard/3620859/12,https://kys.udiseplus.gov.in/#/reportcard/3620859/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3620859&yearId=10,JHARKHAND,PAKAUR,24.6474696,87.8426298
"JAWAHAR NAVODAYA VIDYALAYA DEOGHAR, MOHANPUR",3615027,12,https://kys.udiseplus.gov.in/#/reportcard/3615027/12,https://kys.udiseplus.gov.in/#/reportcard/3615027/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3615027&yearId=10,JHARKHAND,DEOGHAR,24.4898318,86.6990182
"JAWAHAR NAVODAYA VIDYALAYA GUMLA, GHAGHRA",3634912,12,https://kys.udiseplus.gov.in/#/reportcard/3634912/12,https://kys.udiseplus.gov.in/#/reportcard/3634912/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3634912&yearId=10,JHARKHAND,GUMLA,23.1603759,84.4599565
"JAWAHAR NAVODAYA VIDYALAYA LOHARDAGA, SENHA",3634144,12,https://kys.udiseplus.gov.in/#/reportcard/3634144/12,https://kys.udiseplus.gov.in/#/reportcard/3634144/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3634144&yearId=10,JHARKHAND,LOHARDAGA,23.4770044,84.6986684
"JAWAHAR NAVODAYA VIDYALAYA BOKARO, PETERBAR",3629568,12,https://kys.udiseplus.gov.in/#/reportcard/3629568/12,https://kys.udiseplus.gov.in/#/reportcard/3629568/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3629568&yearId=10,JHARKHAND,BOKARO,23.6991279,85.9910689
"JAWAHAR NAVODAYA VIDYALAYA DUMKA, SARAIYAHAT",3623927,12,https://kys.udiseplus.gov.in/#/reportcard/3623927/12,https://kys.udiseplus.gov.in/#/reportcard/3623927/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3623927&yearId=10,JHARKHAND,DUMKA,24.2677937,87.2485495
"JAWAHAR NAVODAYA VIDYALAYA PAKUR, MAHESHPUR",3620936,12,https://kys.udiseplus.gov.in/#/reportcard/3620936/12,https://kys.udiseplus.gov.in/#/reportcard/3620936/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3620936&yearId=10,JHARKHAND,PAKAUR,24.6474696,87.8426298
"JAWAHAR NAVODAYA VIDYALAYA SUNDARGARH, LEPHIRIPADA",3768679,12,https://kys.udiseplus.gov.in/#/reportcard/3768679/12,https://kys.udiseplus.gov.in/#/reportcard/3768679/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3768679&yearId=10,ODISHA,SUNDERGARH,22.1172081,84.0200982
"JAWAHAR NAVODAYA VIDYALAYA HAZARIBAG, ICHAK",3608608,12,https://kys.udiseplus.gov.in/#/reportcard/3608608/12,https://kys.udiseplus.gov.in/#/reportcard/3608608/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3608608&yearId=10,JHARKHAND,HAZARIBAG,23.9924352,85.3616252
"JAWAHAR NAVODAYA VIDYALAYA KODERMA, JHUMRI TELAIYA",3609524,12,https://kys.udiseplus.gov.in/#/reportcard/3609524/12,https://kys.udiseplus.gov.in/#/reportcard/3609524/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=3609524&yearId=10,JHARKHAND,KODARMA,24.5423801,85.6930100
"JAWAHAR NAVODAYA VIDYALAYA BANKA, BOUNSI",2462118,12,https://kys.udiseplus.gov.in/#/reportcard/2462118/12,https://kys.udiseplus.gov.in/#/reportcard/2462118/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2462118&yearId=10,BIHAR,BANKA,24.8328273,86.8161114
"JAWAHAR NAVODAYA VIDYALAYA KHAGARIA, CHOUTHAM",2439213,12,https://kys.udiseplus.gov.in/#/reportcard/2439213/12,https://kys.udiseplus.gov.in/#/reportcard/2439213/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2439213&yearId=10,BIHAR,KHAGARIA,25.4930513,86.6982264
"JAWAHAR NAVODAYA VIDYALAYA BEGUSARAI, BEGUSARAI",2432045,12,https://kys.udiseplus.gov.in/#/reportcard/2432045/12,https://kys.udiseplus.gov.in/#/reportcard/2432045/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2432045&yearId=10,BIHAR,BEGUSARAI,25.5125411,86.0883392
"JAWAHAR NAVODAYA VIDYALAYA BHAGALPUR, NARAYANPUR ",2405095,12,https://kys.udiseplus.gov.in/#/reportcard/2405095/12,https://kys.udiseplus.gov.in/#/reportcard/2405095/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2405095&yearId=10,BIHAR,BHAGALPUR,25.2861354,87.1304229
"JAWAHAR NAVODAYA VIDYALAYA SHEIKHPURA, Sheikhpura",2429470,12,https://kys.udiseplus.gov.in/#/reportcard/2429470/12,https://kys.udiseplus.gov.in/#/reportcard/2429470/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2429470&yearId=10,BIHAR,SHEIKHPURA,25.1250741,85.8160771
"JAWAHAR NAVODAYA VIDYALAYA LAKHISARAI, BARAHIAY",2448703,12,https://kys.udiseplus.gov.in/#/reportcard/2448703/12,https://kys.udiseplus.gov.in/#/reportcard/2448703/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2448703&yearId=10,BIHAR,LAKHISARAI,25.1543938,86.1744959
"JAWAHAR NAVODAYA VIDYALAYA MUNGER, HAVELI KHARAGPUR",2430264,12,https://kys.udiseplus.gov.in/#/reportcard/2430264/12,https://kys.udiseplus.gov.in/#/reportcard/2430264/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2430264&yearId=10,BIHAR,MUNGER,25.2202864,86.5161484
"JAWAHAR NAVODAYA VIDYALAYA VAISHALI, LALGANJ",2479532,12,https://kys.udiseplus.gov.in/#/reportcard/2479532/12,https://kys.udiseplus.gov.in/#/reportcard/2479532/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2479532&yearId=10,BIHAR,VAISHALI,25.7491702,85.3972164
"JAWAHAR NAVODAYA VIDYALAYA SIWAN, SIWAN SADAR",2478717,12,https://kys.udiseplus.gov.in/#/reportcard/2478717/12,https://kys.udiseplus.gov.in/#/reportcard/2478717/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2478717&yearId=10,BIHAR,SIWAN,26.1310080,84.3910745
"JAWAHAR NAVODAYA VIDYALAYA GOPALGANJ, Uchakagaon ",2448164,12,https://kys.udiseplus.gov.in/#/reportcard/2448164/12,https://kys.udiseplus.gov.in/#/reportcard/2448164/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2448164&yearId=10,BIHAR,GOPALGANJ,26.4211166,84.3739133
"JAWAHAR NAVODAYA VIDYALAYA NALANDA, RAJGIR",2439060,12,https://kys.udiseplus.gov.in/#/reportcard/2439060/12,https://kys.udiseplus.gov.in/#/reportcard/2439060/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2439060&yearId=10,BIHAR,NALANDA,25.1364914,85.4436546
"JAWAHAR NAVODAYA VIDYALAYA BHOJPUR, Bihiya ",2420827,12,https://kys.udiseplus.gov.in/#/reportcard/2420827/12,https://kys.udiseplus.gov.in/#/reportcard/2420827/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2420827&yearId=10,BIHAR,BHOJPUR,25.4501182,84.5635193
"JAWAHAR NAVODAYA VIDYALAYA PATNA, BIKRAM",2452890,12,https://kys.udiseplus.gov.in/#/reportcard/2452890/12,https://kys.udiseplus.gov.in/#/reportcard/2452890/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2452890&yearId=10,BIHAR,PATNA,25.6093239,85.1235252
"JAWAHAR NAVODAYA VIDYALAYA MUZAFFARPUR, KUDHNI",2488642,12,https://kys.udiseplus.gov.in/#/reportcard/2488642/12,https://kys.udiseplus.gov.in/#/reportcard/2488642/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2488642&yearId=10,BIHAR,MUZAFFARPUR,26.1482548,85.3316097
"JAWAHAR NAVODAYA VIDYALAYA DARBHANGA, KEOTI",2414479,12,https://kys.udiseplus.gov.in/#/reportcard/2414479/12,https://kys.udiseplus.gov.in/#/reportcard/2414479/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2414479&yearId=10,BIHAR,DARBHANGA,26.0829899,86.0324951
"JAWAHAR NAVODAYA VIDYALAYA MADHEPURA, SINGHESHWAR",2485999,12,https://kys.udiseplus.gov.in/#/reportcard/2485999/12,https://kys.udiseplus.gov.in/#/reportcard/2485999/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2485999&yearId=10,BIHAR,MADHEPURA,25.7806118,86.9364753
"JAWAHAR NAVODAYA VIDYALAYA ARARIA, ARARIA ",2414316,12,https://kys.udiseplus.gov.in/#/reportcard/2414316/12,https://kys.udiseplus.gov.in/#/reportcard/2414316/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2414316&yearId=10,BIHAR,ARARIA,26.2651013,87.3699437
"JAWAHAR NAVODAYA VIDYALAYA SAHARSA, KAHRA",2431131,12,https://kys.udiseplus.gov.in/#/reportcard/2431131/12,https://kys.udiseplus.gov.in/#/reportcard/2431131/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2431131&yearId=10,BIHAR,SAHARSA,25.8330757,86.6143751
"JAWAHAR NAVODAYA VIDYALAYA KISHANGANJ, Kishanganj",2458422,12,https://kys.udiseplus.gov.in/#/reportcard/2458422/12,https://kys.udiseplus.gov.in/#/reportcard/2458422/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2458422&yearId=10,BIHAR,KISHANGANJ,26.2984144,87.9466715
"JAWAHAR NAVODAYA VIDYALAYA SHEOHAR, SHEOHAR",2464687,12,https://kys.udiseplus.gov.in/#/reportcard/2464687/12,https://kys.udiseplus.gov.in/#/reportcard/2464687/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2464687&yearId=10,BIHAR,SHEOHAR,26.4934234,85.2717561
"JAWAHAR NAVODAYA VIDYALAYA EAST CHAMPARAN, Piprakothi ",2402842,12,https://kys.udiseplus.gov.in/#/reportcard/2402842/12,https://kys.udiseplus.gov.in/#/reportcard/2402842/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2402842&yearId=10,BIHAR,PURBA CHAMPARAN,26.5833330,84.8333330
"JAWAHAR NAVODAYA VIDYALAYA SITAMARHI, Bathnaha",2420370,12,https://kys.udiseplus.gov.in/#/reportcard/2420370/12,https://kys.udiseplus.gov.in/#/reportcard/2420370/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2420370&yearId=10,BIHAR,SITAMARHI,26.5942841,85.5004280
"JAWAHAR NAVODAYA VIDYALAYA PALI, MARWAR JUNCTION",1795801,12,https://kys.udiseplus.gov.in/#/reportcard/1795801/12,https://kys.udiseplus.gov.in/#/reportcard/1795801/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=1795801&yearId=10,RAJASTHAN,PALI,25.4552210,73.4193890
"JAWAHAR NAVODAYA VIDYALAYA BALOTRA(BARMER), BALOTRA",1753617,12,https://kys.udiseplus.gov.in/#/reportcard/1753617/12,https://kys.udiseplus.gov.in/#/reportcard/1753617/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=1753617&yearId=10,RAJASTHAN,BARMER,25.5814853,71.1924922
"JAWAHAR NAVODAYA VIDYALAYA SIROHI, SIROHI",1704205,12,https://kys.udiseplus.gov.in/#/reportcard/1704205/12,https://kys.udiseplus.gov.in/#/reportcard/1704205/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=1704205&yearId=10,RAJASTHAN,SIROHI,24.8114047,72.8300257
"JAWAHAR NAVODAYA VIDYALAYA JALORE, JASWANTPURA",1710149,12,https://kys.udiseplus.gov.in/#/reportcard/1710149/12,https://kys.udiseplus.gov.in/#/reportcard/1710149/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=1710149&yearId=10,RAJASTHAN,JALOR,25.3476006,72.6260916
AAASchool aton,1808276,12,https://kys.udiseplus.gov.in/#/reportcard/1808276/12,https://kys.udiseplus.gov.in/#/reportcard/1808276/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=1808276&yearId=10,,,33.0052705,-79.9870330
"JAWAHAR NAVODAYA VIDYALAYA BULANDSHAHR, BUKLANANA",1942011,12,https://kys.udiseplus.gov.in/#/reportcard/1942011/12,https://kys.udiseplus.gov.in/#/reportcard/1942011/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=1942011&yearId=10,UTTAR PRADESH,BULANDSHAHR,28.3874073,77.9743805
"JAWAHAR NAVODAYA VIDYALAYA G B NAGAR, DADRI",2040434,12,https://kys.udiseplus.gov.in/#/reportcard/2040434/12,https://kys.udiseplus.gov.in/#/reportcard/2040434/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2040434&yearId=10,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,28.3687159,77.5970121
"JAWAHAR NAVODAYA VIDYALAYA J P NAGAR, AMROHA",2116845,12,https://kys.udiseplus.gov.in/#/reportcard/2116845/12,https://kys.udiseplus.gov.in/#/reportcard/2116845/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2116845&yearId=10,UTTAR PRADESH,JYOTIBA PHULE NAGAR (AMROHA),28.8650459,78.4696233
"JAWAHAR NAVODAYA VIDYALAYA RAMPUR, SAHABAD",2191334,12,https://kys.udiseplus.gov.in/#/reportcard/2191334/12,https://kys.udiseplus.gov.in/#/reportcard/2191334/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2191334&yearId=10,UTTAR PRADESH,RAMPUR,28.7934728,79.1845806
"JAWAHAR NAVODAYA VIDYALAYA HATHRAS, SIKANDRARAO",2028791,12,https://kys.udiseplus.gov.in/#/reportcard/2028791/12,https://kys.udiseplus.gov.in/#/reportcard/2028791/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2028791&yearId=10,UTTAR PRADESH,HATHRAS,27.5724324,78.1116209
"JAWAHAR NAVODAYA VIDYALAYA ALIGARH, DAYAL NAGAR KHAIR",1959420,12,https://kys.udiseplus.gov.in/#/reportcard/1959420/12,https://kys.udiseplus.gov.in/#/reportcard/1959420/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=1959420&yearId=10,UTTAR PRADESH,ALIGARH,27.8761073,78.1358153
"JAWAHAR NAVODAYA VIDYALAYA BANSWARA, TALWARA",1744895,12,https://kys.udiseplus.gov.in/#/reportcard/1744895/12,https://kys.udiseplus.gov.in/#/reportcard/1744895/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=1744895&yearId=10,RAJASTHAN,BANSWARA,23.4915046,74.3502172
"JAWAHAR NAVODAYA VIDYALAYA BIJNORE, CHANDPUR",2101678,12,https://kys.udiseplus.gov.in/#/reportcard/2101678/12,https://kys.udiseplus.gov.in/#/reportcard/2101678/12,https://kys.udiseplus.gov.in/api/school/report-card?schoolId=2101678&yearId=10,UTTAR PRADESH,BIJNOR,29.4074203,78.4821406
